#Column	name	(A22)	Source name in the format '2CXO Jhhmmss.s{+|-}ddmmss[X]'	(master_source.name)	[""]	[]
#Column	obsid	(I5)	Observation identifier	(observation_source.obsid)	[""]	[]
#Column	obi	(I3)	Observation interval number	(observation_source.obi)	[""]	[]
#Column	region_id	(I4)	Detection region identifier (component number)	(observation_source.region_id)	[""]	[]
name	obsid	obi	region_id
 2CXO J174430.1-285333	 2287	  0	 282
 2CXO J174430.1-285333	 7034	  0	 282
 2CXO J174430.1-285333	 7036	  0	 217
 2CXO J174430.1-285333	 8567	  0	 217
 2CXO J174435.1-284651	 2287	  0	 278
 2CXO J174435.1-284651	 7034	  0	 278
 2CXO J174436.8-285128	 7034	  0	 315
 2CXO J174442.1-284851	 7034	  0	 115
 2CXO J174443.7-284901	 7034	  0	 295
 2CXO J174450.3-285439	 6602	  0	 166
 2CXO J174450.3-285439	 6603	  0	 166
 2CXO J174450.3-285439	 6605	  1	 166
 2CXO J174452.1-285215	 6602	  0	  74
 2CXO J174452.1-285215	 6604	  0	  74
 2CXO J174452.1-285215	 6605	  1	  74
 2CXO J174452.2-285120	 2287	  0	  63
 2CXO J174453.8-285237	 2287	  0	 284
 2CXO J174453.8-285237	 7034	  0	 284
 2CXO J174454.4-285229	 2287	  0	  17
 2CXO J174454.4-285229	 7034	  0	  17
 2CXO J174455.3-285240	 7034	  0	 253
 2CXO J174456.4-285137	 2287	  0	  48
 2CXO J174456.4-285137	 7034	  0	  48
 2CXO J174457.1-285107	 7034	  0	  72
 2CXO J174457.5-285115	 2287	  0	  66
 2CXO J174457.5-285115	 7034	  0	  66
 2CXO J174457.7-285134	 7034	  0	 314
 2CXO J174457.8-285125	 2287	  0	  57
 2CXO J174457.8-285125	 7034	  0	  57
 2CXO J174458.5-285106	 2287	  0	  74
 2CXO J174458.5-285106	 7034	  0	  74
 2CXO J174459.6-284954	 2287	  0	 102
 2CXO J174459.9-290421	 2293	  0	   9
 2CXO J174459.9-290421	 7035	  0	  31
 2CXO J174500.1-285040	 2287	  0	  86
 2CXO J174500.1-285040	 7034	  0	  86
 2CXO J174502.2-285749	 6604	  0	   8
 2CXO J174502.2-285749	 6606	  0	   8
 2CXO J174502.3-285449	 2284	  0	  97
 2CXO J174502.3-285449	 2287	  0	   5
 2CXO J174502.3-285449	 6311	  0	   1
 2CXO J174502.3-285449	 6602	  0	 217
 2CXO J174502.3-285449	 6603	  0	 217
 2CXO J174502.3-285449	 6606	  0	 217
 2CXO J174502.3-285449	 7034	  0	   5
 2CXO J174503.6-285805	 6602	  0	 147
 2CXO J174503.6-285805	 6603	  0	 147
 2CXO J174503.6-285805	 6605	  1	 147
 2CXO J174503.8-290051	 1561	  0	2924
 2CXO J174503.8-290051	 1561	  1	2924
 2CXO J174503.8-290051	 2293	  0	  81
 2CXO J174503.8-290051	 4683	  0	2924
 2CXO J174503.8-290051	 4684	  0	2924
 2CXO J174503.8-290051	 5950	  0	2924
 2CXO J174503.8-290051	 5951	  1	2924
 2CXO J174503.8-290051	 5952	  1	2924
 2CXO J174503.8-290051	 5953	  1	2924
 2CXO J174503.8-290051	 5954	  0	2924
 2CXO J174503.8-290051	 6363	  0	2924
 2CXO J174503.8-290051	 6602	  0	   1
 2CXO J174503.8-290051	 6603	  0	   1
 2CXO J174503.8-290051	 6604	  0	   1
 2CXO J174503.8-290051	 6605	  1	   1
 2CXO J174503.8-290051	 6606	  0	   1
 2CXO J174503.8-290051	 6642	  0	2924
 2CXO J174503.8-290051	 6646	  1	2924
 2CXO J174503.8-290051	 7035	  0	 185
 2CXO J174503.9-290139	 1561	  0	2655
 2CXO J174503.9-290139	 1561	  1	2655
 2CXO J174503.9-290139	 2293	  0	  70
 2CXO J174503.9-290139	 4683	  0	2655
 2CXO J174503.9-290139	 4684	  0	2655
 2CXO J174503.9-290139	 5360	  0	2655
 2CXO J174503.9-290139	 6363	  0	2655
 2CXO J174503.9-290139	 6602	  0	 142
 2CXO J174503.9-290139	 6603	  0	 142
 2CXO J174503.9-290139	 6604	  0	 142
 2CXO J174503.9-290139	 6605	  1	 142
 2CXO J174503.9-290139	 6606	  0	 142
 2CXO J174503.9-290139	 6642	  0	2655
 2CXO J174503.9-290139	 6645	  0	2655
 2CXO J174503.9-290139	 7035	  0	 183
 2CXO J174503.9-290139	 7556	  0	2655
 2CXO J174503.9-290139	10556	  0	2655
 2CXO J174505.3-290220	 1561	  0	2439
 2CXO J174505.3-290220	 2952	  1	2439
 2CXO J174505.3-290220	 3549	  0	2439
 2CXO J174505.3-290220	 4683	  0	2439
 2CXO J174505.3-290220	 4684	  0	2439
 2CXO J174505.3-290220	 5950	  0	2439
 2CXO J174505.3-290220	 5952	  1	2439
 2CXO J174505.3-290220	 5953	  1	2439
 2CXO J174505.3-290220	 7555	  0	2439
 2CXO J174505.3-290220	 9171	  1	2439
 2CXO J174505.3-290220	 9173	  0	2439
 2CXO J174505.3-290220	10556	  0	2439
 2CXO J174505.3-290220	13016	  0	2439
 2CXO J174505.3-290220	13017	  0	2439
 2CXO J174505.3-290220	14942	  0	2439
 2CXO J174506.7-285434	 2287	  0	 311
 2CXO J174506.7-285434	 6602	  0	 136
 2CXO J174506.7-285434	 6603	  0	 136
 2CXO J174506.7-285434	 6604	  0	 136
 2CXO J174506.7-285434	 6605	  1	 136
 2CXO J174506.7-285434	 6606	  0	 136
 2CXO J174506.7-285434	 7034	  0	 311
 2CXO J174507.0-290350	 1561	  1	7857
 2CXO J174507.0-290350	 2293	  0	  79
 2CXO J174507.0-290350	 4683	  0	7857
 2CXO J174507.0-290350	 4684	  0	7857
 2CXO J174507.0-290350	 5360	  0	7857
 2CXO J174507.0-290350	 5950	  0	7857
 2CXO J174507.0-290350	 5951	  1	7857
 2CXO J174507.0-290350	 5953	  1	7857
 2CXO J174507.0-290350	 6642	  0	7857
 2CXO J174507.0-290350	 6645	  0	7857
 2CXO J174507.0-290350	 6646	  1	7857
 2CXO J174507.0-290350	 7557	  0	7857
 2CXO J174507.0-290350	 9173	  0	7857
 2CXO J174507.0-290350	 9174	  0	7857
 2CXO J174507.0-290357	 1561	  0	2136
 2CXO J174507.0-290357	 2293	  0	  79
 2CXO J174507.0-290357	 4683	  0	2136
 2CXO J174507.0-290357	 4684	  0	2136
 2CXO J174507.0-290357	 5360	  0	2136
 2CXO J174507.0-290357	 5950	  0	2136
 2CXO J174507.0-290357	 5951	  1	2136
 2CXO J174507.0-290357	 5952	  1	2136
 2CXO J174507.0-290357	 5953	  1	2136
 2CXO J174507.0-290357	 5954	  0	2136
 2CXO J174507.0-290357	 6643	  1	2136
 2CXO J174507.0-290357	 6644	  0	2136
 2CXO J174507.0-290357	 6646	  1	2136
 2CXO J174507.0-290357	 7035	  0	 228
 2CXO J174507.0-290357	 9173	  0	2136
 2CXO J174507.0-290357	 9174	  0	2136
 2CXO J174507.1-285719	 1561	  1	4828
 2CXO J174507.1-285719	 2951	  0	4828
 2CXO J174507.1-285719	 4684	  0	4828
 2CXO J174507.1-285719	 5360	  0	4828
 2CXO J174507.1-285719	 5954	  0	4828
 2CXO J174507.1-285719	 6602	  0	 159
 2CXO J174507.1-285719	 6603	  0	 159
 2CXO J174507.1-285719	 6604	  0	 159
 2CXO J174507.1-285719	 6606	  0	 159
 2CXO J174507.1-285719	 6642	  0	4828
 2CXO J174507.1-285719	 6643	  1	4828
 2CXO J174507.1-285719	 6645	  0	4828
 2CXO J174507.1-285719	 9170	  0	4828
 2CXO J174507.1-285719	 9171	  1	4828
 2CXO J174507.1-285719	 9172	  1	4828
 2CXO J174507.1-285719	10556	  0	4828
 2CXO J174507.1-285719	11843	  0	4828
 2CXO J174507.1-285719	13017	  0	4828
 2CXO J174507.1-285719	14941	  0	4828
 2CXO J174507.4-290455	 7035	  0	 256
 2CXO J174508.3-290010	 2943	  0	4346
 2CXO J174508.3-290010	 2953	  1	4346
 2CXO J174508.3-290010	 3392	  1	4346
 2CXO J174508.3-290010	 3393	  0	4346
 2CXO J174508.3-290010	 3549	  0	4346
 2CXO J174508.3-290010	 3663	  0	4346
 2CXO J174508.3-290010	 3665	  0	4346
 2CXO J174508.3-290010	 4683	  0	4346
 2CXO J174508.3-290010	 4684	  0	4346
 2CXO J174508.3-290010	 5952	  1	4346
 2CXO J174508.3-290010	 6640	  0	4346
 2CXO J174508.3-290010	 7555	  0	4346
 2CXO J174508.3-290010	 7558	  0	4346
 2CXO J174508.3-290010	14942	  0	4346
 2CXO J174508.5-285710	 2953	  1	4489
 2CXO J174508.5-285710	 2954	  0	4489
 2CXO J174508.5-285710	 3392	  1	4489
 2CXO J174508.5-285710	 3393	  0	4489
 2CXO J174508.5-285710	 3665	  0	4489
 2CXO J174508.5-285710	 4683	  0	4489
 2CXO J174508.5-285710	 4684	  0	4489
 2CXO J174508.5-285710	 5950	  0	4489
 2CXO J174508.5-285710	 5951	  1	4489
 2CXO J174508.5-285710	 5952	  1	4489
 2CXO J174508.5-285710	 5954	  0	4489
 2CXO J174508.5-285710	 6363	  0	4489
 2CXO J174508.5-285710	 6639	  0	4489
 2CXO J174508.5-285710	 9170	  0	4489
 2CXO J174508.5-285710	 9171	  1	4489
 2CXO J174508.5-285710	10556	  0	4489
 2CXO J174508.5-285710	11843	  0	4489
 2CXO J174508.5-285710	13016	  0	4489
 2CXO J174508.5-285710	13017	  0	4489
 2CXO J174508.5-285710	14941	  0	4489
 2CXO J174508.6-285652	 2951	  0	3929
 2CXO J174508.6-285652	 2954	  0	3929
 2CXO J174508.6-285652	 4683	  0	3929
 2CXO J174508.6-285652	 4684	  0	3929
 2CXO J174508.6-285652	 5950	  0	3929
 2CXO J174508.6-285652	 5951	  1	3929
 2CXO J174508.6-285652	 5952	  1	3929
 2CXO J174508.6-285652	 5953	  1	3929
 2CXO J174508.6-285652	 5954	  0	3929
 2CXO J174508.6-285652	 6363	  0	3929
 2CXO J174508.6-285652	 6602	  0	 129
 2CXO J174508.6-285652	 6603	  0	 129
 2CXO J174508.6-285652	 6604	  0	 129
 2CXO J174508.6-285652	 6605	  1	 129
 2CXO J174508.6-285652	 6606	  0	 129
 2CXO J174508.6-285652	 9170	  0	3929
 2CXO J174508.6-285652	 9171	  1	3929
 2CXO J174508.6-285652	 9172	  1	3929
 2CXO J174508.6-285652	10556	  0	3929
 2CXO J174508.6-285652	11843	  0	3929
 2CXO J174508.6-285652	13016	  0	3929
 2CXO J174508.6-285652	13017	  0	3929
 2CXO J174508.6-285652	14941	  0	3929
 2CXO J174508.6-285939	 1561	  0	3315
 2CXO J174508.6-285939	 2943	  0	3315
 2CXO J174508.6-285939	 2951	  0	3315
 2CXO J174508.6-285939	 2954	  0	3315
 2CXO J174508.6-285939	 3392	  1	3315
 2CXO J174508.6-285939	 3393	  0	3315
 2CXO J174508.6-285939	 3665	  0	3315
 2CXO J174508.6-285939	 4683	  0	3315
 2CXO J174508.6-285939	 4684	  0	3315
 2CXO J174508.6-285939	 5360	  0	3315
 2CXO J174508.6-285939	 5950	  0	3315
 2CXO J174508.6-285939	 5951	  1	3315
 2CXO J174508.6-285939	 5952	  1	3315
 2CXO J174508.6-285939	 5953	  1	3315
 2CXO J174508.6-285939	 5954	  0	3315
 2CXO J174508.6-285939	 6363	  0	3315
 2CXO J174508.6-285939	 6640	  0	3315
 2CXO J174508.6-285939	 6646	  1	3315
 2CXO J174508.6-285939	11843	  0	3315
 2CXO J174508.6-290143	 3392	  1	1859
 2CXO J174508.6-290143	 3665	  0	1859
 2CXO J174508.6-290143	 4683	  0	1859
 2CXO J174508.6-290143	 6642	  0	1859
 2CXO J174508.6-290143	 9171	  1	1859
 2CXO J174508.6-290143	 9172	  1	1859
 2CXO J174508.6-290143	14942	  0	1859
 2CXO J174508.7-290325	 1561	  0	6358
 2CXO J174508.7-290325	 2943	  0	6358
 2CXO J174508.7-290325	 2951	  0	6358
 2CXO J174508.7-290325	 2952	  1	6358
 2CXO J174508.7-290325	 2953	  1	6358
 2CXO J174508.7-290325	 3392	  1	6358
 2CXO J174508.7-290325	 3393	  0	6358
 2CXO J174508.7-290325	 3549	  0	6358
 2CXO J174508.7-290325	 3663	  0	6358
 2CXO J174508.7-290325	 3665	  0	6358
 2CXO J174508.7-290325	 4683	  0	6358
 2CXO J174508.7-290325	 4684	  0	6358
 2CXO J174508.7-290325	 5950	  0	6358
 2CXO J174508.7-290325	 5952	  1	6358
 2CXO J174508.7-290325	 5953	  1	6358
 2CXO J174508.7-290325	 5954	  0	6358
 2CXO J174508.7-290325	 6363	  0	6358
 2CXO J174508.7-290325	 6639	  0	6358
 2CXO J174508.7-290325	 6643	  1	6358
 2CXO J174508.7-290325	 6644	  0	6358
 2CXO J174508.7-290325	 7554	  1	6358
 2CXO J174508.7-290325	 7556	  0	6358
 2CXO J174508.7-290325	 7557	  0	6358
 2CXO J174508.7-290325	 9170	  0	6358
 2CXO J174508.7-290325	 9171	  1	6358
 2CXO J174508.7-290325	 9172	  1	6358
 2CXO J174508.7-290325	 9173	  0	6358
 2CXO J174508.7-290325	 9174	  0	6358
 2CXO J174508.7-290325	10556	  0	6358
 2CXO J174508.7-290325	11843	  0	6358
 2CXO J174508.7-290325	13016	  0	6358
 2CXO J174508.7-290325	13017	  0	6358
 2CXO J174508.7-290325	14942	  0	6358
 2CXO J174509.1-290245	 1561	  0	6356
 2CXO J174509.1-290245	 1561	  1	6356
 2CXO J174509.1-290245	 2293	  0	  69
 2CXO J174509.1-290245	 2943	  0	6356
 2CXO J174509.1-290245	 2952	  1	6356
 2CXO J174509.1-290245	 2954	  0	6356
 2CXO J174509.1-290245	 3392	  1	6356
 2CXO J174509.1-290245	 3393	  0	6356
 2CXO J174509.1-290245	 3665	  0	6356
 2CXO J174509.1-290245	 5950	  0	6356
 2CXO J174509.1-290245	 5951	  1	6356
 2CXO J174509.1-290245	 5952	  1	6356
 2CXO J174509.1-290245	 5953	  1	6356
 2CXO J174509.1-290245	 6645	  0	6356
 2CXO J174509.1-290245	 7557	  0	6356
 2CXO J174509.1-290245	 7558	  0	6356
 2CXO J174509.1-290245	 9169	  0	6356
 2CXO J174509.1-290245	 9170	  0	6356
 2CXO J174509.1-290245	 9171	  1	6356
 2CXO J174509.1-290245	 9172	  1	6356
 2CXO J174509.1-290245	 9173	  0	6356
 2CXO J174509.1-290245	 9174	  0	6356
 2CXO J174509.1-290245	10556	  0	6356
 2CXO J174509.1-290245	11843	  0	6356
 2CXO J174509.1-290245	13016	  0	6356
 2CXO J174509.1-290245	13017	  0	6356
 2CXO J174509.1-290245	14941	  0	6356
 2CXO J174509.1-290245	14942	  0	6356
 2CXO J174509.2-285702	 2951	  0	4495
 2CXO J174509.2-285702	 3392	  1	4495
 2CXO J174509.2-285702	 3393	  0	4495
 2CXO J174509.2-285702	 3549	  0	4495
 2CXO J174509.2-285702	 3665	  0	4495
 2CXO J174509.2-285702	 4683	  0	4495
 2CXO J174509.2-285702	 4684	  0	4495
 2CXO J174509.2-285702	 5950	  0	4495
 2CXO J174509.2-285702	 5951	  1	4495
 2CXO J174509.2-285702	 5952	  1	4495
 2CXO J174509.2-285702	 5953	  1	4495
 2CXO J174509.2-285702	 6363	  0	4495
 2CXO J174509.2-285702	 6603	  0	 148
 2CXO J174509.2-285702	 6604	  0	 148
 2CXO J174509.2-285702	 6606	  0	 148
 2CXO J174509.2-285702	 9170	  0	4495
 2CXO J174509.2-285702	 9171	  1	4495
 2CXO J174509.2-285702	 9172	  1	4495
 2CXO J174509.2-285702	 9173	  0	4495
 2CXO J174509.2-285702	10556	  0	4495
 2CXO J174509.2-285702	11843	  0	4495
 2CXO J174509.2-285702	13016	  0	4495
 2CXO J174509.2-285702	13017	  0	4495
 2CXO J174509.2-285702	14941	  0	4495
 2CXO J174509.8-285951	 1561	  0	4356
 2CXO J174509.8-285951	 2943	  0	4356
 2CXO J174509.8-285951	 2954	  0	4356
 2CXO J174509.8-285951	 3392	  1	4356
 2CXO J174509.8-285951	 3393	  0	4356
 2CXO J174509.8-285951	 3663	  0	4356
 2CXO J174509.8-285951	 3665	  0	4356
 2CXO J174509.8-285951	 5950	  0	4356
 2CXO J174509.8-285951	 5952	  1	4356
 2CXO J174509.8-285951	 6640	  0	4356
 2CXO J174509.8-285951	 9173	  0	4356
 2CXO J174509.8-285951	 9174	  0	4356
 2CXO J174509.8-285951	14942	  0	4356
 2CXO J174509.9-290344	 1561	  1	4673
 2CXO J174509.9-290344	 2953	  1	4673
 2CXO J174509.9-290344	 3393	  0	4673
 2CXO J174509.9-290344	 3549	  0	4673
 2CXO J174509.9-290344	 3663	  0	4673
 2CXO J174509.9-290344	 7035	  0	  88
 2CXO J174509.9-290344	 7554	  1	4673
 2CXO J174509.9-290344	 7556	  0	4673
 2CXO J174509.9-290344	 9171	  1	4673
 2CXO J174509.9-290344	 9174	  0	4673
 2CXO J174509.9-290344	13017	  0	4673
 2CXO J174510.1-285700	 2953	  1	3909
 2CXO J174510.1-285700	 3392	  1	3909
 2CXO J174510.1-285700	 3393	  0	3909
 2CXO J174510.1-285700	 3549	  0	3909
 2CXO J174510.1-285700	 4683	  0	3909
 2CXO J174510.1-285700	 4684	  0	3909
 2CXO J174510.1-285700	 5951	  1	3909
 2CXO J174510.1-285700	 5954	  0	3909
 2CXO J174510.1-285700	 6363	  0	3909
 2CXO J174510.1-285700	 6640	  0	3909
 2CXO J174510.1-285700	 9170	  0	3909
 2CXO J174510.1-285700	 9173	  0	3909
 2CXO J174510.1-285700	10556	  0	3909
 2CXO J174510.1-285700	13017	  0	3909
 2CXO J174510.1-285700	14941	  0	3909
 2CXO J174510.3-285544	 2952	  1	4026
 2CXO J174510.3-285544	 7556	  0	4026
 2CXO J174510.3-285544	 9169	  0	4026
 2CXO J174510.3-285544	 9170	  0	4026
 2CXO J174510.3-285544	13017	  0	4026
 2CXO J174510.3-290649	 7035	  0	 159
 2CXO J174510.5-285535	 9171	  1	4035
 2CXO J174510.5-285535	 9172	  1	4035
 2CXO J174510.5-285535	10556	  0	4035
 2CXO J174510.5-285535	13016	  0	4035
 2CXO J174510.5-285535	14942	  0	4035
 2CXO J174510.7-285505	13016	  0	5138
 2CXO J174510.7-290215	 2943	  0	4247
 2CXO J174510.7-290215	 3392	  1	4247
 2CXO J174510.7-290215	 3393	  0	4247
 2CXO J174510.7-290215	 3663	  0	4247
 2CXO J174510.7-290215	 3665	  0	4247
 2CXO J174510.7-290215	 4683	  0	4247
 2CXO J174510.7-290215	 4684	  0	4247
 2CXO J174510.7-290215	 5950	  0	4247
 2CXO J174510.7-290215	 5951	  1	4247
 2CXO J174510.7-290215	 5952	  1	4247
 2CXO J174510.7-290215	 5954	  0	4247
 2CXO J174510.7-290215	 6640	  0	4247
 2CXO J174510.7-290215	 6646	  1	4247
 2CXO J174510.7-290215	 9169	  0	4247
 2CXO J174510.7-290215	 9172	  1	4247
 2CXO J174510.7-290215	13016	  0	4247
 2CXO J174510.7-290215	13017	  0	4247
 2CXO J174510.8-285606	 2951	  0	4889
 2CXO J174510.8-285606	 2954	  0	4889
 2CXO J174510.8-285606	 3393	  0	4889
 2CXO J174510.8-285606	 3663	  0	4889
 2CXO J174510.8-285606	 3665	  0	4889
 2CXO J174510.8-285606	 4684	  0	4889
 2CXO J174510.8-285606	 6642	  0	4889
 2CXO J174510.8-285606	 9170	  0	4889
 2CXO J174510.8-285606	10556	  0	4889
 2CXO J174510.8-285606	14941	  0	4889
 2CXO J174510.8-285606	14942	  0	4889
 2CXO J174510.9-290119	 2293	  0	  90
 2CXO J174510.9-290119	 2951	  0	5052
 2CXO J174510.9-290119	 2953	  1	5052
 2CXO J174510.9-290119	 3392	  1	5052
 2CXO J174510.9-290119	 3549	  0	5052
 2CXO J174510.9-290119	 3665	  0	5052
 2CXO J174510.9-290119	 6113	  0	5052
 2CXO J174510.9-290119	 6641	  0	5052
 2CXO J174510.9-290119	 6645	  0	5052
 2CXO J174510.9-290119	 6646	  1	5052
 2CXO J174510.9-290119	 7554	  1	5052
 2CXO J174510.9-290119	 7555	  0	5052
 2CXO J174510.9-290119	 9170	  0	5052
 2CXO J174510.9-290119	 9174	  0	5052
 2CXO J174510.9-290119	10556	  0	5052
 2CXO J174510.9-290119	11843	  0	5052
 2CXO J174510.9-290403	 1561	  0	7173
 2CXO J174510.9-290403	 1561	  1	7173
 2CXO J174510.9-290403	 2293	  0	  22
 2CXO J174510.9-290403	 2943	  0	7173
 2CXO J174510.9-290403	 2951	  0	7173
 2CXO J174510.9-290403	 2952	  1	7173
 2CXO J174510.9-290403	 2954	  0	7173
 2CXO J174510.9-290403	 3392	  1	7173
 2CXO J174510.9-290403	 3393	  0	7173
 2CXO J174510.9-290403	 3549	  0	7173
 2CXO J174510.9-290403	 3663	  0	7173
 2CXO J174510.9-290403	 3665	  0	7173
 2CXO J174510.9-290403	 4683	  0	7173
 2CXO J174510.9-290403	 4684	  0	7173
 2CXO J174510.9-290403	 5360	  0	7173
 2CXO J174510.9-290403	 5950	  0	7173
 2CXO J174510.9-290403	 5951	  1	7173
 2CXO J174510.9-290403	 5953	  1	7173
 2CXO J174510.9-290403	 5954	  0	7173
 2CXO J174510.9-290403	 6363	  0	7173
 2CXO J174510.9-290403	 6639	  0	7173
 2CXO J174510.9-290403	 6640	  0	7173
 2CXO J174510.9-290403	 6642	  0	7173
 2CXO J174510.9-290403	 6643	  1	7173
 2CXO J174510.9-290403	 6645	  0	7173
 2CXO J174510.9-290403	 7554	  1	7173
 2CXO J174510.9-290403	 7555	  0	7173
 2CXO J174510.9-290403	 7556	  0	7173
 2CXO J174510.9-290403	 7557	  0	7173
 2CXO J174510.9-290403	 9169	  0	7173
 2CXO J174510.9-290403	 9170	  0	7173
 2CXO J174510.9-290403	 9171	  1	7173
 2CXO J174510.9-290403	 9172	  1	7173
 2CXO J174510.9-290403	 9173	  0	7173
 2CXO J174510.9-290403	 9174	  0	7173
 2CXO J174510.9-290403	10556	  0	7173
 2CXO J174510.9-290403	11843	  0	7173
 2CXO J174510.9-290403	13016	  0	7173
 2CXO J174510.9-290403	13017	  0	7173
 2CXO J174510.9-290403	14941	  0	7173
 2CXO J174510.9-290403	14942	  0	7173
 2CXO J174511.0-285942	 2943	  0	4763
 2CXO J174511.0-285942	 2951	  0	4763
 2CXO J174511.0-285942	 2953	  1	4763
 2CXO J174511.0-285942	 3392	  1	4763
 2CXO J174511.0-285942	 3393	  0	4763
 2CXO J174511.0-285942	 3665	  0	4763
 2CXO J174511.0-285942	 4683	  0	4763
 2CXO J174511.0-285942	 4684	  0	4763
 2CXO J174511.0-285942	 5950	  0	4763
 2CXO J174511.0-285942	 5951	  1	4763
 2CXO J174511.0-285942	 5952	  1	4763
 2CXO J174511.0-285942	 5953	  1	4763
 2CXO J174511.0-285942	 5954	  0	4763
 2CXO J174511.0-285942	 6363	  0	4763
 2CXO J174511.0-285942	 6642	  0	4763
 2CXO J174511.0-285942	 6643	  1	4763
 2CXO J174511.0-285942	 9169	  0	4763
 2CXO J174511.0-285942	 9174	  0	4763
 2CXO J174511.0-285942	10556	  0	4763
 2CXO J174511.0-285942	11843	  0	4763
 2CXO J174511.0-290037	 3392	  1	4745
 2CXO J174511.0-290037	 3393	  0	4745
 2CXO J174511.0-290037	 3663	  0	4745
 2CXO J174511.0-290037	 3665	  0	4745
 2CXO J174511.0-290037	 4683	  0	4745
 2CXO J174511.0-290037	 5951	  1	4745
 2CXO J174511.0-290037	 5953	  1	4745
 2CXO J174511.0-290037	 6113	  0	4745
 2CXO J174511.0-290037	 7555	  0	4745
 2CXO J174511.0-290037	 9169	  0	4745
 2CXO J174511.0-290037	10556	  0	4745
 2CXO J174511.0-290037	11843	  0	4745
 2CXO J174511.0-290300	 1561	  0	1768
 2CXO J174511.0-290300	 2943	  0	1768
 2CXO J174511.0-290300	 2953	  1	1768
 2CXO J174511.0-290300	 2954	  0	1768
 2CXO J174511.0-290300	 3393	  0	1768
 2CXO J174511.0-290300	 3665	  0	1768
 2CXO J174511.0-290300	 5360	  0	1768
 2CXO J174511.0-290300	 5950	  0	1768
 2CXO J174511.0-290300	 5951	  1	1768
 2CXO J174511.0-290300	 5952	  1	1768
 2CXO J174511.0-290300	 5953	  1	1768
 2CXO J174511.0-290300	 6113	  0	1768
 2CXO J174511.0-290300	 6363	  0	1768
 2CXO J174511.0-290300	 6639	  0	1768
 2CXO J174511.0-290300	 6643	  1	1768
 2CXO J174511.0-290300	 6646	  1	1768
 2CXO J174511.0-290300	 7558	  0	1768
 2CXO J174511.0-290300	 9169	  0	1768
 2CXO J174511.0-290300	 9170	  0	1768
 2CXO J174511.0-290300	 9171	  1	1768
 2CXO J174511.0-290300	10556	  0	1768
 2CXO J174511.0-290300	14941	  0	1768
 2CXO J174511.0-290300	14942	  0	1768
 2CXO J174511.0-290553	 7035	  0	 170
 2CXO J174511.0-290614	 7035	  0	  17
 2CXO J174511.5-285845	 2943	  0	4791
 2CXO J174511.5-285845	 4683	  0	4791
 2CXO J174511.5-285845	 5950	  0	4791
 2CXO J174511.5-285845	 5954	  0	4791
 2CXO J174511.5-285845	 6363	  0	4791
 2CXO J174511.5-285845	 6639	  0	4791
 2CXO J174511.5-285845	 6641	  0	4791
 2CXO J174511.5-285845	 7554	  1	4791
 2CXO J174511.5-285845	 7557	  0	4791
 2CXO J174511.5-285845	 9173	  0	4791
 2CXO J174511.6-285121	 2284	  0	  98
 2CXO J174511.6-285121	 2287	  0	  60
 2CXO J174511.6-285121	 6311	  0	  25
 2CXO J174511.6-285121	 6602	  0	 141
 2CXO J174511.6-285121	 6603	  0	 141
 2CXO J174511.6-285121	 6604	  0	 141
 2CXO J174511.6-285121	 6605	  1	 141
 2CXO J174511.6-285121	 6606	  0	 141
 2CXO J174511.6-285121	 7034	  0	  60
 2CXO J174511.6-285915	 1561	  0	3438
 2CXO J174511.6-285915	 1561	  1	3438
 2CXO J174511.6-285915	 2951	  0	3438
 2CXO J174511.6-285915	 2952	  1	3438
 2CXO J174511.6-285915	 3392	  1	3438
 2CXO J174511.6-285915	 3393	  0	3438
 2CXO J174511.6-285915	 3549	  0	3438
 2CXO J174511.6-285915	 3665	  0	3438
 2CXO J174511.6-285915	 4684	  0	3438
 2CXO J174511.6-285915	 5360	  0	3438
 2CXO J174511.6-285915	 5954	  0	3438
 2CXO J174511.6-285915	 6642	  0	3438
 2CXO J174511.6-285915	 7555	  0	3438
 2CXO J174511.6-285915	 7557	  0	3438
 2CXO J174511.6-285915	 9173	  0	3438
 2CXO J174511.6-285915	 9174	  0	3438
 2CXO J174511.6-285915	10556	  0	3438
 2CXO J174511.6-285915	14941	  0	3438
 2CXO J174511.6-290138	 1561	  0	4276
 2CXO J174511.6-290138	 1561	  1	4276
 2CXO J174511.6-290138	 2954	  0	4276
 2CXO J174511.6-290138	 3392	  1	4276
 2CXO J174511.6-290138	 3393	  0	4276
 2CXO J174511.6-290138	 3663	  0	4276
 2CXO J174511.6-290138	 3665	  0	4276
 2CXO J174511.6-290138	 4683	  0	4276
 2CXO J174511.6-290138	 4684	  0	4276
 2CXO J174511.6-290138	 6113	  0	4276
 2CXO J174511.6-290138	 9169	  0	4276
 2CXO J174511.6-290138	13017	  0	4276
 2CXO J174511.6-290138	14941	  0	4276
 2CXO J174511.6-290138	14942	  0	4276
 2CXO J174511.8-290032	 2943	  0	1643
 2CXO J174511.8-290032	 2953	  1	1643
 2CXO J174511.8-290032	 2954	  0	1643
 2CXO J174511.8-290032	 3392	  1	1643
 2CXO J174511.8-290032	 3393	  0	1643
 2CXO J174511.8-290032	 3549	  0	1643
 2CXO J174511.8-290032	 3663	  0	1643
 2CXO J174511.8-290032	 3665	  0	1643
 2CXO J174511.8-290032	 4683	  0	1643
 2CXO J174511.8-290032	 4684	  0	1643
